"Anne Arundel","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","58","47","0","0","14","1","31","0","151","8","COUNTY TRANSFER - OUT","99","53","0","0","5","2","41","0","200"
"DESIGNATED STATE AGENCIES","11","6","0","0","0","1","3","0","21","1","CRIMINAL CONVICTION","6","3","0","0","0","0","1","0","10"
"ELDERLY / DISABLED","0","0","0","0","0","0","1","0","1","0","DEATH NOTICE","0","0","0","0","0","0","0","0","0"
"FROM ANOTHER BOARD","8","3","0","0","1","0","3","0","15","2","DUPLICATE","2","2","0","0","0","0","2","0","6"
"PROVISIONAL BALLOT","0","1","0","0","0","0","0","1","2","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","1","0","0","0","0","0","0","1","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","288","196","1","1","105","6","201","1","799","83","MOVED OUT OF STATE","32","41","0","0","2","0","13","0","88"
"NVRA BY MAIL","2","5","0","0","1","0","0","0","8","2","OTHER","2","0","0","0","1","1","0","0","4"
"OTHER MEANS","169","78","2","0","4","6","60","7","326","3","VOTER REQUEST","1","0","0","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","27","10","0","0","0","0","6","0","43"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","536","337","3","1","125","14","299","9","1,324","99","TOTAL","169","109","0","0","8","3","63","0","352"
