"Frederick","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","2","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","75","55","1","0","9","2","44","0","186","4","COUNTY TRANSFER - OUT","30","41","0","0","0","1","21","0","93"
"DESIGNATED STATE AGENCIES","5","3","0","0","1","0","5","0","14","0","CRIMINAL CONVICTION","2","0","0","0","0","0","1","0","3"
"ELDERLY / DISABLED","2","0","0","0","0","0","1","0","3","0","DEATH NOTICE","3","2","0","0","0","0","1","0","6"
"FROM ANOTHER BOARD","2","2","0","0","0","1","1","1","7","0","DUPLICATE","1","0","0","0","0","0","0","0","1"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","12","6","0","0","0","0","12","0","30"
"IN PERSON","1","2","0","0","0","0","1","0","4","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","106","85","1","2","49","6","104","0","353","55","MOVED OUT OF STATE","18","15","2","0","0","0","8","0","43"
"NVRA BY MAIL","9","9","0","0","2","0","4","0","24","0","OTHER","0","1","0","0","0","0","2","0","3"
"OTHER MEANS","37","38","0","0","16","1","21","0","113","53","VOTER REQUEST","0","1","0","0","0","0","1","0","2"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","4","2","0","0","1","1","3","0","11"
"SOCIAL SERVICES","0","0","0","0","0","0","1","0","1","0","","","","","","","","","",""
"VOLUNTEER","0","4","0","0","0","0","0","0","4","0","","","","","","","","","",""
"TOTAL","237","198","2","2","77","10","182","1","709","114","TOTAL","70","68","2","0","1","2","49","0","192"
