"Allegany","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","3","5","0","0","0","0","3","0","11","2","COUNTY TRANSFER - OUT","3","3","0","0","0","0","2","0","8"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","1","0","0","0","0","0","0","1","0","DEATH NOTICE","45","53","0","0","0","0","2","1","101"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","4","0","0","0","0","0","0","4"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","0","0","0","0","0","1","0","1","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","22","26","1","0","9","2","14","1","75","22","MOVED OUT OF STATE","2","1","0","0","0","0","1","0","4"
"NVRA BY MAIL","2","0","0","0","1","0","1","0","4","1","OTHER","3","1","0","0","0","0","0","0","4"
"OTHER MEANS","2","3","0","0","6","0","0","0","11","2","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","5","0","0","0","0","0","0","5"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","1","0","1","0","","","","","","","","","",""
"TOTAL","29","35","1","0","16","2","20","1","104","27","TOTAL","53","67","0","0","0","0","5","1","126"
