"Carroll","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","27","18","0","0","1","0","7","0","53","4","COUNTY TRANSFER - OUT","25","49","0","1","1","0","17","0","93"
"DESIGNATED STATE AGENCIES","2","2","0","0","0","0","1","0","5","0","CRIMINAL CONVICTION","0","2","0","0","0","0","0","0","2"
"ELDERLY / DISABLED","5","9","0","0","1","0","5","0","20","0","DEATH NOTICE","45","48","0","0","0","0","7","0","100"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","2","1","0","0","0","0","0","0","3"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","4","3","0","0","0","0","0","0","7","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","57","104","4","0","37","1","47","1","251","29","MOVED OUT OF STATE","8","8","0","0","0","0","5","0","21"
"NVRA BY MAIL","2","5","0","0","0","1","2","0","10","1","OTHER","0","0","0","0","0","0","0","0","0"
"OTHER MEANS","4","13","0","0","5","0","4","0","26","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","39","58","0","0","3","0","30","0","130"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","1","0","0","0","0","0","0","0","1","0","","","","","","","","","",""
"TOTAL","102","154","4","0","44","2","66","1","373","34","TOTAL","119","166","0","1","4","0","59","0","349"
