"Worcester","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","3","1","0","0","1","0","3","0","8","0","COUNTY TRANSFER - OUT","18","10","0","0","0","0","9","0","37"
"DESIGNATED STATE AGENCIES","1","4","0","0","0","0","1","0","6","1","CRIMINAL CONVICTION","1","0","0","0","0","0","1","0","2"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","37","26","0","0","0","0","3","0","66"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","2","0","0","0","0","0","0","0","2"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","0","0","0","0","0","0","0","0","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","49","29","2","0","9","1","21","0","111","7","MOVED OUT OF STATE","2","5","0","0","0","0","4","0","11"
"NVRA BY MAIL","2","1","0","0","0","0","0","0","3","0","OTHER","0","0","0","0","0","0","0","0","0"
"OTHER MEANS","8","4","0","0","0","0","3","0","15","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","0","0","0","0","0","0","1","0","1","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","63","39","2","0","10","1","29","0","144","8","TOTAL","60","41","0","0","0","0","17","0","118"
