"Baltimore Co.","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","0","0","0","0","0","0","0","1","1","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","263","161","0","0","18","5","116","4","567","4","COUNTY TRANSFER-OUT","333","138","7","0","1","2","78","4","563"
"DESIGNATED STATE AGENCIES","25","4","0","0","0","1","6","3","39","1","CRIMINAL CONVICTION","12","4","0","0","0","0","5","2","23"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","504","174","1","0","3","0","36","10","728"
"FROM ANOTHER BOARD","5","3","0","0","0","0","3","0","11","4","DUPLICATE","32","26","0","0","0","0","15","1","74"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","14","5","0","0","0","0","3","0","22"
"IN PERSON","2","0","0","0","0","0","0","0","2","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","654","251","3","3","83","8","193","5","1,200","27","MOVED OUT OF STATE","48","26","0","0","0","0","8","1","83"
"NVRA BY MAIL","29","10","1","0","5","0","5","0","50","2","OTHER","15","3","0","0","0","1","7","0","26"
"OTHER MEANS","5","3","0","0","1","0","3","0","12","272","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","133","70","1","0","0","0","41","1","246"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","984","432","4","3","107","14","326","12","1,882","311","TOTAL","1,091","446","9","0","4","3","193","19","1,765"
