"Caroline","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","22","28","0","0","0","0","14","0","64","4","COUNTY TRANSFER - OUT","12","24","2","0","0","0","8","0","46"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","0","2","0","0","0","0","0","0","2"
"FROM ANOTHER BOARD","0","3","0","0","0","0","0","0","3","0","DUPLICATE","0","0","0","0","0","0","2","0","2"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","5","1","0","0","0","0","2","0","8","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","27","22","1","0","0","0","12","1","63","4","MOVED OUT OF STATE","1","3","0","0","0","0","0","0","4"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","0","1","0","0","0","0","0","0","1"
"OTHER MEANS","0","0","0","0","0","0","1","0","1","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","0","1","0","0","0","0","1","0","2","0","","","","","","","","","",""
"VOLUNTEER","1","7","0","0","0","0","2","0","10","0","","","","","","","","","",""
"TOTAL","55","62","1","0","0","0","32","1","151","8","TOTAL","13","30","2","0","0","0","10","0","55"
