"Talbot","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","0","0","0","0","0","0","0","1","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","40","39","1","0","0","0","13","1","94","0","COUNTY TRANSFER - OUT","15","16","1","0","0","0","9","0","41"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","1","0","0","0","0","0","1","0","2"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","0","2","0","0","0","0","0","0","2"
"FROM ANOTHER BOARD","1","1","0","0","0","0","2","0","4","0","DUPLICATE","3","4","0","0","0","0","3","0","10"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","5","0","0","0","0","0","0","0","5"
"IN PERSON","4","1","0","0","0","0","0","0","5","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","33","36","1","0","0","0","33","2","105","0","MOVED OUT OF STATE","2","5","0","0","0","0","2","0","9"
"NVRA BY MAIL","0","2","0","0","0","0","1","0","3","0","OTHER","0","1","0","0","0","0","0","0","1"
"OTHER MEANS","1","0","0","0","0","0","0","0","1","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","80","79","2","0","0","0","49","3","213","0","TOTAL","26","28","1","0","0","0","15","0","70"
