"St. Mary's","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","1","0","1","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","25","20","1","0","0","0","16","1","63","10","COUNTY TRANSFER - OUT","37","22","0","0","0","0","22","1","82"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","1","0","0","0","0","0","1"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","21","14","0","0","0","0","3","1","39"
"FROM ANOTHER BOARD","2","0","0","0","0","0","1","0","3","0","DUPLICATE","20","20","0","0","0","0","6","0","46"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","3","0","0","0","0","0","2","0","5"
"IN PERSON","0","2","0","0","0","0","1","0","3","2","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","89","92","0","0","0","2","99","3","285","26","MOVED OUT OF STATE","6","7","0","0","0","0","3","0","16"
"NVRA BY MAIL","22","15","0","0","0","1","9","0","47","2","OTHER","0","0","0","0","0","0","0","0","0"
"OTHER MEANS","1","1","0","0","0","0","1","0","3","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","2","0","0","0","0","0","2","0","4","1","","","","","","","","","",""
"VOLUNTEER","2","0","0","0","0","0","0","0","2","0","","","","","","","","","",""
"TOTAL","143","130","1","0","0","3","130","4","411","41","TOTAL","87","63","1","0","0","0","36","2","189"
