"Montgomery","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","24","3","0","0","0","0","12","2","41","5","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","744","168","6","0","0","5","394","25","1,342","142","COUNTY TRANSFER - OUT","334","151","2","0","0","1","116","3","607"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","1","CRIMINAL CONVICTION","6","3","0","0","0","0","1","0","10"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","0","0","0","0","0","0","0","0","0"
"FROM ANOTHER BOARD","0","1","0","0","0","0","0","0","1","2","DUPLICATE","75","38","0","0","0","0","32","0","145"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","19","6","0","0","0","0","9","0","34","2","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","960","286","5","0","0","17","650","15","1,933","210","MOVED OUT OF STATE","1","0","0","0","0","0","0","0","1"
"NVRA BY MAIL","2","0","0","0","0","0","0","0","2","0","OTHER","5","2","0","0","0","1","10","0","18"
"OTHER MEANS","30","4","1","0","0","0","18","0","53","53","VOTER REQUEST","0","0","0","0","0","0","1","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","186","65","3","0","0","1","80","0","335"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","66","12","0","0","0","0","32","0","110","0","","","","","","","","","",""
"TOTAL","1,845","480","12","0","0","22","1,115","42","3,516","415","TOTAL","607","259","5","0","0","3","240","3","1,117"
