"Worcester","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","2","0","0","0","0","0","0","2","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","23","20","0","0","0","0","15","0","58","3","COUNTY TRANSFER - OUT","23","24","0","0","0","0","16","1","64"
"DESIGNATED STATE AGENCIES","1","0","0","0","0","0","0","0","1","3","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","39","24","0","0","0","0","6","0","69"
"FROM ANOTHER BOARD","0","1","0","0","0","0","0","0","1","0","DUPLICATE","14","5","0","0","0","0","2","1","22"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","2","0","0","0","0","0","0","0","2","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","51","48","0","0","0","1","47","2","149","16","MOVED OUT OF STATE","3","5","0","0","0","0","0","1","9"
"NVRA BY MAIL","8","5","0","0","0","0","2","0","15","0","OTHER","3","0","0","0","0","0","1","0","4"
"OTHER MEANS","1","0","0","0","0","0","0","0","1","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","9","10","1","0","0","0","22","1","43"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","2","0","0","0","0","0","1","0","3","0","","","","","","","","","",""
"TOTAL","88","76","0","0","0","1","65","2","232","22","TOTAL","91","68","1","0","0","0","47","4","211"
