"Charles","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","1","0","1"
"BY MAIL","20","8","1","0","0","0","6","0","35","14","COUNTY TRANSFER - OUT","40","27","0","0","0","0","15","1","83"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","1","0","0","0","0","0","0","1","2"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","47","25","0","0","0","0","5","0","77"
"FROM ANOTHER BOARD","0","3","0","0","0","0","1","0","4","1","DUPLICATE","2","0","0","0","0","0","0","0","2"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","1","0","0","0","0","0","0","1"
"IN PERSON","3","0","0","0","0","0","0","0","3","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","231","53","2","0","14","1","70","2","373","68","MOVED OUT OF STATE","32","20","0","0","1","0","11","0","64"
"NVRA BY MAIL","4","1","0","0","0","1","1","0","7","1","OTHER","1","0","0","0","0","0","1","0","2"
"OTHER MEANS","4","0","0","0","0","0","0","0","4","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","31","19","0","0","0","0","14","1","65"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","262","65","3","0","14","2","78","2","426","84","TOTAL","154","92","0","0","1","0","47","3","297"
