"Montgomery","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","239","65","3","0","19","1","92","4","423","111","COUNTY TRANSFER - OUT","156","83","0","0","0","2","62","1","304"
"DESIGNATED STATE AGENCIES","0","2","0","0","0","0","3","0","5","2","CRIMINAL CONVICTION","12","3","0","0","0","0","2","0","17"
"ELDERLY / DISABLED","5","1","0","0","2","1","3","0","12","0","DEATH NOTICE","246","101","1","0","5","0","27","3","383"
"FROM ANOTHER BOARD","8","1","0","0","0","0","2","0","11","3","DUPLICATE","3","1","0","0","0","0","0","0","4"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","3","0","0","0","0","0","1","0","4","1","MENTAL INCOMPETENCY","1","0","0","0","0","0","0","0","1"
"MOTOR VEHICLE ADMINISTRATION","942","284","4","2","161","13","429","6","1,841","224","MOVED OUT OF STATE","188","64","3","0","5","0","77","1","338"
"NVRA BY MAIL","1","0","0","0","0","0","0","0","1","0","OTHER","24","2","1","0","2","0","11","0","40"
"OTHER MEANS","67","9","2","0","3","0","17","0","98","16","VOTER REQUEST","0","0","0","0","0","0","2","0","2"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","84","43","1","0","1","0","43","1","173"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","1","1","0","0","0","0","0","0","2","0","","","","","","","","","",""
"TOTAL","1,266","363","9","2","185","15","547","10","2,397","357","TOTAL","714","297","6","0","13","2","224","6","1,262"
