"Dorchester","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","1","2","0","0","1","0","4","0","8","1","COUNTY TRANSFER - OUT","9","9","0","0","0","0","5","0","23"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","1","0","0","0","0","0","0","0","1"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","13","10","0","0","0","0","0","0","23"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","3","1","0","0","0","0","0","0","4"
"IN PERSON","0","0","0","0","0","0","0","0","0","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","14","5","0","0","2","0","7","0","28","8","MOVED OUT OF STATE","0","1","0","0","0","0","0","0","1"
"NVRA BY MAIL","0","1","0","0","0","0","0","0","1","0","OTHER","0","0","0","0","0","0","1","0","1"
"OTHER MEANS","0","1","0","0","0","0","0","0","1","1","VOTER REQUEST","1","0","0","0","0","0","1","0","2"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","5","2","0","0","0","0","3","0","10"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","15","9","0","0","3","0","11","0","38","10","TOTAL","32","23","0","0","0","0","10","0","65"
