"Baltimore City","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","1","0","1","0","BOARD ACTION","1","0","0","0","0","0","1","0","2"
"BY MAIL","117","30","0","1","7","5","36","0","196","69","COUNTY TRANSFER - OUT","537","87","2","0","5","0","90","0","721"
"DESIGNATED STATE AGENCIES","3","0","0","0","0","0","1","0","4","1","CRIMINAL CONVICTION","1","0","0","0","0","0","0","0","1"
"ELDERLY / DISABLED","1","0","0","0","0","0","0","0","1","1","DEATH NOTICE","547","41","0","0","0","1","35","1","625"
"FROM ANOTHER BOARD","1","0","0","0","0","0","0","0","1","1","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","1","0","0","0","0","0","0","0","1","0","MAIL VERIFICATION (NVRA)","1","0","0","0","0","0","1","0","2"
"IN PERSON","1","0","0","0","0","0","0","0","1","0","MENTAL INCOMPETENCY","1","0","0","0","0","0","0","0","1"
"MOTOR VEHICLE ADMINISTRATION","526","120","2","0","49","4","181","4","886","186","MOVED OUT OF STATE","105","20","1","0","1","0","25","0","152"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","3","0","0","0","0","0","1","0","4"
"OTHER MEANS","6","4","0","0","0","0","1","0","11","5","VOTER REQUEST","0","0","0","0","0","0","1","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","479","86","6","0","2","2","143","2","720"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","11","2","0","0","0","0","2","0","15","0","","","","","","","","","",""
"TOTAL","667","156","2","1","56","9","222","4","1,117","263","TOTAL","1,675","234","9","0","8","3","297","3","2,229"
