"Carroll","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","20","34","0","0","1","0","4","0","59","28","COUNTY TRANSFER - OUT","53","78","1","0","2","0","32","0","166"
"DESIGNATED STATE AGENCIES","0","1","0","0","0","0","0","0","1","0","CRIMINAL CONVICTION","2","1","0","0","0","0","2","0","5"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","36","50","0","0","0","0","9","0","95"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","2","0","0","0","0","0","1","0","3","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","65","107","1","0","31","2","62","0","268","36","MOVED OUT OF STATE","20","19","0","0","0","0","10","0","49"
"NVRA BY MAIL","1","7","0","0","2","1","2","0","13","0","OTHER","1","0","0","0","0","0","0","0","1"
"OTHER MEANS","5","9","0","0","3","0","5","0","22","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","144","208","4","0","0","2","117","0","475"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","2","3","0","0","0","0","0","0","5","0","","","","","","","","","",""
"TOTAL","95","161","1","0","37","3","74","0","371","64","TOTAL","256","356","5","0","2","2","170","0","791"
