"Allegany","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","2","1","0","0","0","0","1","0","4","0","COUNTY TRANSFER - OUT","4","9","0","0","0","0","2","0","15"
"DESIGNATED STATE AGENCIES","0","0","1","0","0","0","0","0","1","0","CRIMINAL CONVICTION","2","1","0","0","0","0","0","0","3"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","52","35","0","0","1","0","5","0","93"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","95","102","0","0","0","0","49","4","250"
"IN PERSON","0","0","0","0","0","0","0","0","0","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","32","39","0","0","3","0","10","0","84","4","MOVED OUT OF STATE","4","3","0","0","0","0","2","0","9"
"NVRA BY MAIL","2","0","0","0","0","0","0","0","2","0","OTHER","2","1","0","0","1","0","2","0","6"
"OTHER MEANS","1","0","0","0","0","0","0","0","1","0","VOTER REQUEST","1","0","0","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","37","40","1","0","3","0","11","0","92","4","TOTAL","160","151","0","0","2","0","60","4","377"
