"Prince George's","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","0","0","0","0","0","0","0","1","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","38","2","0","0","0","0","18","1","59","0","COUNTY TRANSFER - OUT","315","80","0","0","2","0","56","41","494"
"DESIGNATED STATE AGENCIES","6","1","0","0","0","0","2","0","9","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","3","0","0","0","0","0","1","0","4"
"FROM ANOTHER BOARD","155","35","0","0","0","0","46","0","236","0","DUPLICATE / MERGED","811","113","6","0","0","0","44","94","1,068"
"PROVISIONAL BALLOT","1","1","0","0","0","0","2","0","4","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","4","0","0","0","0","0","2","0","6","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","147","8","1","0","2","0","45","5","208","0","MOVED OUT OF STATE","0","0","0","0","0","0","0","0","0"
"NVRA BY MAIL","1","0","0","0","0","0","0","0","1","0","OTHER","2,477","342","13","2","18","2","797","54","3,705"
"OTHER MEANS","10","3","0","0","0","0","3","0","16","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","363","50","1","0","2","0","118","6","540","0","TOTAL","3,606","535","19","2","20","2","898","189","5,271"
