"Carroll","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","68","92","1","0","0","0","50","0","211","1","COUNTY TRANSFER - OUT","65","56","1","0","0","0","31","0","153"
"DESIGNATED STATE AGENCIES","1","0","0","0","0","0","1","0","2","0","CRIMINAL CONVICTION","4","1","0","0","0","0","0","0","5"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","31","24","0","0","0","0","4","0","59"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE / MERGED","6","6","0","0","0","0","2","0","14"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","2","0","0","0","0","0","0","2","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","61","85","1","0","0","0","49","1","197","17","MOVED OUT OF STATE","6","12","0","0","0","0","0","0","18"
"NVRA BY MAIL","0","4","0","0","0","0","0","0","4","0","OTHER","2","1","0","0","0","0","1","0","4"
"OTHER MEANS","2","0","0","0","0","0","2","0","4","0","VOTER REQUEST","0","0","0","0","0","0","1","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","263","399","6","0","1","0","179","0","848"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","2","3","0","0","0","0","1","0","6","0","","","","","","","","","",""
"TOTAL","134","186","2","0","0","0","103","1","426","18","TOTAL","377","499","7","0","1","0","218","0","1,102"
