"Frederick","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","1","0","0","0","0","0","0","1","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","307","216","1","0","1","0","163","2","690","1","COUNTY TRANSFER - OUT","66","56","0","0","0","0","42","0","164"
"DESIGNATED STATE AGENCIES","2","3","0","0","0","0","1","0","6","0","CRIMINAL CONVICTION","0","1","0","0","0","0","2","0","3"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","2","1","0","0","0","0","0","0","3"
"FROM ANOTHER BOARD","2","2","0","0","0","0","2","0","6","0","DUPLICATE / MERGED","13","16","0","0","0","0","8","0","37"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","2","0","0","0","0","0","1","0","3","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","122","78","2","0","2","0","108","1","313","5","MOVED OUT OF STATE","20","52","0","0","0","0","14","0","86"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","0","1","0","0","0","0","1","0","2"
"OTHER MEANS","0","1","0","0","0","0","0","0","1","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","0","0","0","0","0","0","1","0","1","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","435","301","3","0","3","0","276","3","1,021","6","TOTAL","101","127","0","0","0","0","67","0","295"
