"Worcester","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","1","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","32","33","0","0","0","0","19","2","86","18","COUNTY TRANSFER - OUT","8","14","0","0","0","0","4","0","26"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","1","0","0","0","1","1","3"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","1","DEATH NOTICE","1","1","0","0","0","0","0","0","2"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE / MERGED","2","4","0","0","0","0","0","0","6"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","0","0","0","0","0","0","0","0","1","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","44","49","0","1","1","0","23","0","118","23","MOVED OUT OF STATE","7","8","0","0","0","0","5","0","20"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","1","1","0","0","0","0","1","0","3"
"OTHER MEANS","0","0","0","0","0","0","0","0","0","1","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","442","400","4","2","6","0","187","15","1,056"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","76","82","0","1","1","0","42","2","204","45","TOTAL","461","428","5","2","6","0","198","16","1,116"
