"Baltimore City","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","2","0","0","0","0","0","0","0","2"
"BY MAIL","243","53","4","0","1","0","69","2","372","12","COUNTY TRANSFER - OUT","412","95","5","0","0","0","78","1","591"
"DESIGNATED STATE AGENCIES","1","0","0","0","0","0","0","0","1","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","0","0","0","0","0","0","0","0","0"
"FROM ANOTHER BOARD","8","2","0","0","1","0","6","0","17","4","DUPLICATE / MERGED","781","134","6","1","0","0","108","4","1,034"
"PROVISIONAL BALLOT","0","1","0","0","0","0","0","0","1","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","1","0","0","0","0","0","0","0","1","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","204","49","1","0","6","0","91","9","360","23","MOVED OUT OF STATE","0","0","0","0","0","0","0","0","0"
"NVRA BY MAIL","1","0","0","0","0","0","1","0","2","1","OTHER","2","0","0","0","0","0","2","0","4"
"OTHER MEANS","11","0","0","0","0","0","0","1","12","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","1","0","0","0","0","0","2","0","3","0","","","","","","","","","",""
"TOTAL","470","105","5","0","8","0","169","12","769","40","TOTAL","1,197","229","11","1","0","0","188","5","1,631"
