"Carroll","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","35","34","0","0","0","0","15","0","84","4","COUNTY TRANSFER - OUT","21","25","0","0","0","0","5","0","51"
"DESIGNATED STATE AGENCIES","1","1","0","0","0","0","1","0","3","0","CRIMINAL CONVICTION","0","1","0","0","0","0","1","0","2"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","30","28","0","0","0","0","3","0","61"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","1","0","0","0","0","0","0","1"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","2","0","0","0","0","0","1","0","3","1","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","67","86","2","0","3","0","83","0","241","18","MOVED OUT OF STATE","4","16","0","0","0","0","4","0","24"
"NVRA BY MAIL","4","0","0","0","0","0","0","0","4","0","OTHER","1","1","0","0","0","0","1","0","3"
"OTHER MEANS","0","1","0","0","0","0","2","0","3","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","7","11","0","0","1","0","4","0","23"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","1","","","","","","","","","",""
"VOLUNTEER","3","2","0","0","0","0","0","0","5","0","","","","","","","","","",""
"TOTAL","112","124","2","0","3","0","102","0","343","24","TOTAL","63","83","0","0","1","0","18","0","165"
