"Calvert","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","9","8","0","0","1","0","2","0","20","1","COUNTY TRANSFER - OUT","15","21","0","0","0","0","5","2","43"
"DESIGNATED STATE AGENCIES","42","42","1","0","1","0","37","1","124","0","CRIMINAL CONVICTION","9","5","0","0","0","0","2","1","17"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","19","17","0","0","0","0","6","0","42"
"FROM ANOTHER BOARD","9","5","0","0","0","0","1","3","18","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","1","0","0","0","0","3","0","4","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","44","40","0","0","3","0","49","0","136","4","MOVED OUT OF STATE","3","4","0","0","0","0","3","0","10"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","2","0","0","0","0","0","0","0","2"
"OTHER MEANS","0","0","0","0","0","0","1","0","1","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","4","10","0","0","0","0","4","0","18"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","1","0","0","0","0","0","0","1","0","","","","","","","","","",""
"TOTAL","104","97","1","0","5","0","93","4","304","5","TOTAL","52","57","0","0","0","0","20","3","132"
