"Frederick","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","27","28","0","0","0","0","24","0","79","0","COUNTY TRANSFER - OUT","39","45","0","0","0","0","34","0","118"
"DESIGNATED STATE AGENCIES","11","4","0","0","1","0","6","0","22","0","CRIMINAL CONVICTION","1","0","0","0","0","0","2","0","3"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","72","55","0","0","0","0","8","0","135"
"FROM ANOTHER BOARD","7","9","1","0","0","0","4","0","21","0","DUPLICATE","1","0","0","0","0","0","0","0","1"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","2","1","0","0","0","0","1","0","4","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","115","119","3","0","4","0","134","0","375","3","MOVED OUT OF STATE","61","87","0","0","0","0","38","0","186"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","1","2","0","0","0","0","2","0","5"
"OTHER MEANS","1","3","0","0","0","0","3","0","7","0","VOTER REQUEST","0","1","0","0","0","0","1","0","2"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","1","1","0","0","0","0","0","0","2","0","","","","","","","","","",""
"VOLUNTEER","2","2","0","0","0","0","1","0","5","0","","","","","","","","","",""
"TOTAL","166","167","4","0","5","0","173","0","515","3","TOTAL","175","190","0","0","0","0","85","0","450"
