"St. Mary's","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","14","16","1","0","0","0","7","0","38","6","COUNTY TRANSFER - OUT","10","7","0","0","0","0","8","2","27"
"DESIGNATED STATE AGENCIES","1","1","0","0","0","0","1","0","3","0","CRIMINAL CONVICTION","1","2","0","0","0","0","0","0","3"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","30","16","0","0","0","0","2","0","48"
"FROM ANOTHER BOARD","0","2","0","0","0","0","0","0","2","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","0","0","0","0","0","0","0","0","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","68","63","2","0","3","0","53","3","192","17","MOVED OUT OF STATE","4","17","0","0","0","0","5","0","26"
"NVRA BY MAIL","3","1","0","0","0","0","1","0","5","0","OTHER","2","1","0","0","0","0","1","0","4"
"OTHER MEANS","1","0","0","0","0","0","0","0","1","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","2","0","0","0","0","0","0","2","0","CONFIRMATION MAIL","587","627","7","2","2","0","373","16","1,614"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","87","85","3","0","3","0","62","3","243","23","TOTAL","634","670","7","2","2","0","389","18","1,722"
