"Cecil","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","7","8","0","0","1","0","4","0","20","5","COUNTY TRANSFER - OUT","7","7","0","0","0","0","7","0","21"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","9","5","0","0","1","0","3","0","18"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","30","21","0","0","0","0","4","0","55"
"FROM ANOTHER BOARD","9","9","0","0","0","0","4","0","22","0","DUPLICATE","1","1","0","0","0","0","0","0","2"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","2","1","0","0","0","0","0","0","3","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","108","96","1","1","1","0","80","5","292","42","MOVED OUT OF STATE","19","28","0","0","0","0","15","2","64"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","1","2","0","0","0","0","0","0","3"
"OTHER MEANS","1","4","0","0","0","0","1","0","6","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","1","4","0","0","0","0","0","0","5"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","127","118","1","1","2","0","89","5","343","47","TOTAL","68","68","0","0","1","0","29","2","168"
