"Prince George's","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","12","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","52","10","0","0","2","0","16","0","80","61","COUNTY TRANSFER - OUT","329","93","0","1","4","0","53","24","504"
"DESIGNATED STATE AGENCIES","74","9","0","0","9","1","29","0","122","1","CRIMINAL CONVICTION","14","1","0","0","0","0","4","0","19"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","2","DEATH NOTICE","163","22","0","0","1","0","3","5","194"
"FROM ANOTHER BOARD","5","0","0","0","0","0","1","0","6","40","DUPLICATE","244","26","1","0","0","0","11","34","316"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","9","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","3","3","0","0","0","0","1","0","7","8","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","435","63","1","2","21","0","77","1","600","675","MOVED OUT OF STATE","33","9","0","0","0","0","3","6","51"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","1","OTHER","2","0","0","0","0","0","2","2","6"
"OTHER MEANS","14","1","0","0","0","0","3","0","18","4,756","VOTER REQUEST","1","0","0","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","1","0","0","0","0","0","0","0","1","45","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","1","","","","","","","","","",""
"TOTAL","584","86","1","2","32","1","127","1","834","5,611","TOTAL","786","151","1","1","5","0","76","71","1,091"
