"Calvert","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","13","10","0","0","1","0","2","0","26","4","COUNTY TRANSFER - OUT","12","13","0","0","1","0","7","1","34"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","1","0","1"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","4","1","0","0","0","0","0","0","5"
"FROM ANOTHER BOARD","0","2","0","0","0","0","0","0","2","0","DUPLICATE","2","1","0","0","0","0","0","0","3"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","0","0","0","0","0","0","0","0","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","29","44","0","0","15","0","19","1","108","29","MOVED OUT OF STATE","4","6","0","0","0","0","1","1","12"
"NVRA BY MAIL","3","1","0","0","1","0","1","0","6","1","OTHER","0","0","0","0","0","0","0","0","0"
"OTHER MEANS","0","0","0","0","1","0","0","0","1","0","VOTER REQUEST","0","1","0","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","8","8","0","0","0","0","8","2","26"
"SOCIAL SERVICES","2","0","0","0","0","0","0","0","2","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","47","57","0","0","18","0","22","1","145","34","TOTAL","30","30","0","0","1","0","17","4","82"
