"Allegany","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","3","6","0","0","1","0","3","0","13","2","COUNTY TRANSFER - OUT","4","9","0","0","0","0","3","0","16"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","40","34","0","0","0","0","0","0","74"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","1","0","0","0","0","1","0","2","0","MAIL VERIFICATION (NVRA)","0","5","0","0","0","0","0","1","6"
"IN PERSON","0","0","0","0","0","0","0","0","0","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","10","10","0","0","3","0","11","0","34","3","MOVED OUT OF STATE","2","6","0","0","0","0","1","0","9"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","2","6","0","0","0","0","2","0","10"
"OTHER MEANS","0","0","0","0","0","0","0","0","0","0","VOTER REQUEST","0","1","0","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","1","0","0","0","0","0","0","0","1","0","","","","","","","","","",""
"VOLUNTEER","0","2","0","0","0","0","0","0","2","0","","","","","","","","","",""
"TOTAL","14","19","0","0","4","0","15","0","52","5","TOTAL","48","61","0","0","0","0","6","1","116"
