"Washington","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","1","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","10","10","0","0","0","0","9","0","29","0","COUNTY TRANSFER - OUT","26","34","0","0","0","1","16","2","79"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","35","39","1","0","0","1","1","1","78"
"FROM ANOTHER BOARD","1","0","0","0","0","0","0","0","1","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","2","2","0","0","0","1","1","0","6","1","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","3","5","0","0","0","0","4","0","12","2","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","78","75","1","0","3","2","82","0","241","20","MOVED OUT OF STATE","14","14","1","0","0","0","10","3","42"
"NVRA BY MAIL","1","0","0","0","0","0","2","0","3","0","OTHER","9","3","0","0","0","0","2","0","14"
"OTHER MEANS","0","0","0","0","0","0","0","0","0","0","VOTER REQUEST","0","3","0","0","0","0","1","0","4"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","11","10","0","0","1","0","6","0","28"
"SOCIAL SERVICES","5","0","0","0","0","0","5","0","10","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","100","92","1","0","3","3","103","0","302","24","TOTAL","95","103","2","0","1","2","36","6","245"
