"Howard","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","4","0","0","0","0","0","0","0","4","9","BOARD ACTION","98","81","0","0","2","2","41","3","227"
"BY MAIL","105","55","2","0","9","2","64","3","240","521","COUNTY TRANSFER - OUT","314","156","3","0","1","2","144","7","627"
"DESIGNATED STATE AGENCIES","1","0","0","0","0","0","1","0","2","0","CRIMINAL CONVICTION","0","1","0","0","0","0","0","0","1"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","68","30","1","0","1","0","12","0","112"
"FROM ANOTHER BOARD","4","0","0","0","0","0","1","0","5","3","DUPLICATE","3","1","0","0","0","0","1","0","5"
"PROVISIONAL BALLOT","8","1","0","0","0","0","0","0","9","15","MAIL VERIFICATION (NVRA)","28","10","0","0","2","0","9","0","49"
"IN PERSON","17","4","0","0","0","1","4","0","26","15","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","181","84","3","0","2","6","113","1","390","15","MOVED OUT OF STATE","124","86","1","0","1","2","71","3","288"
"NVRA BY MAIL","5","4","0","0","0","0","0","0","9","2","OTHER","5","4","0","0","0","0","1","0","10"
"OTHER MEANS","3","0","0","0","0","0","1","0","4","3","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","1","1","0","0","0","0","0","0","2"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","328","148","5","0","11","9","184","4","689","583","TOTAL","641","370","5","0","7","6","279","13","1,321"
