"Anne Arundel","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","1","0","0","0","0","0","0","1","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","37","20","0","0","4","0","17","0","78","7","COUNTY TRANSFER - OUT","561","317","5","0","3","5","260","0","1,151"
"DESIGNATED STATE AGENCIES","8","4","0","0","0","0","0","0","12","0","CRIMINAL CONVICTION","2","0","0","0","0","0","1","0","3"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","9","13","0","0","0","0","4","0","26"
"FROM ANOTHER BOARD","1","0","0","0","0","0","0","0","1","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","12","4","0","0","0","0","4","0","20"
"IN PERSON","1","0","0","0","0","0","0","0","1","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","257","172","1","0","62","2","128","1","623","151","MOVED OUT OF STATE","12","14","0","0","0","0","5","0","31"
"NVRA BY MAIL","9","9","0","0","2","0","5","0","25","2","OTHER","8","2","0","0","1","0","4","0","15"
"OTHER MEANS","3","3","0","0","1","0","5","0","12","1","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","2","0","0","0","1","1","0","4"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","316","209","1","0","69","2","155","1","753","161","TOTAL","604","352","5","0","4","6","279","0","1,250"
