"Harford","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","26","16","1","0","2","0","7","0","52","2","COUNTY TRANSFER - OUT","53","42","0","0","1","1","18","0","115"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","70","49","0","0","0","0","7","0","126"
"FROM ANOTHER BOARD","1","0","0","0","0","1","0","0","2","0","DUPLICATE","1","0","0","0","0","0","0","0","1"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","105","104","0","0","0","0","60","0","269"
"IN PERSON","1","1","0","0","0","0","1","0","3","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","113","83","1","0","19","2","59","0","277","14","MOVED OUT OF STATE","20","22","0","0","1","1","13","0","57"
"NVRA BY MAIL","4","5","0","0","0","0","4","0","13","0","OTHER","3","3","0","0","1","0","1","0","8"
"OTHER MEANS","0","0","0","0","0","0","0","0","0","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","27","26","0","0","0","0","10","0","63"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","1","1","0","0","0","0","1","0","3","0","","","","","","","","","",""
"TOTAL","146","106","2","0","21","3","72","0","350","16","TOTAL","279","246","0","0","3","2","109","0","639"
