"Wicomico","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","1","0","0","0","0","0","0","1","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","7","9","1","0","1","0","7","0","25","4","COUNTY TRANSFER - OUT","22","15","0","0","2","0","7","2","48"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","2","2","0","0","0","0","0","0","4"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","53","36","0","0","0","0","8","1","98"
"FROM ANOTHER BOARD","5","1","0","0","0","0","1","0","7","1","DUPLICATE","0","1","0","0","0","0","1","0","2"
"PROVISIONAL BALLOT","0","1","0","0","0","0","0","0","1","5","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","1","0","0","0","0","0","0","0","1","4","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","73","37","0","0","16","0","28","0","154","48","MOVED OUT OF STATE","7","5","0","0","0","0","0","0","12"
"NVRA BY MAIL","3","0","0","0","0","0","1","0","4","0","OTHER","2","0","0","0","1","0","2","0","5"
"OTHER MEANS","15","14","2","0","8","0","11","0","50","7","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","1","0","0","0","0","0","0","0","1"
"SOCIAL SERVICES","2","2","0","0","0","0","0","0","4","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","2","","","","","","","","","",""
"TOTAL","106","65","3","0","25","0","48","0","247","71","TOTAL","87","59","0","0","3","0","18","3","170"
