"Montgomery","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","3","0","0","0","0","0","2","0","5","5","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","39","13","0","0","2","1","14","0","69","28","COUNTY TRANSFER - OUT","135","62","0","0","2","1","34","0","234"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","3","0","0","0","0","0","1","0","4"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","7","6","0","0","0","0","1","0","14"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","1","0","0","0","0","0","1","0","2"
"PROVISIONAL BALLOT","2","0","0","0","0","0","0","0","2","181","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","2","1","0","0","0","0","0","0","3","1","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","238","70","2","1","33","3","106","0","453","176","MOVED OUT OF STATE","102","50","1","0","3","0","50","1","207"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","3","2","0","0","0","0","2","1","8"
"OTHER MEANS","10","1","0","0","1","0","1","0","13","170","VOTER REQUEST","2","0","0","0","0","0","1","0","3"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","15","4","0","0","0","0","9","0","28"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","294","85","2","1","36","4","123","0","545","561","TOTAL","268","124","1","0","5","1","99","2","500"
