"Prince George's","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","0","0","0","0","0","0","0","1","1","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","67","3","1","0","3","0","18","1","93","15","COUNTY TRANSFER - OUT","235","46","2","0","1","1","57","13","355"
"DESIGNATED STATE AGENCIES","16","3","0","0","1","0","12","0","32","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","3","0","0","0","0","0","0","0","3","0","DEATH NOTICE","76","12","0","0","0","0","5","5","98"
"FROM ANOTHER BOARD","249","33","0","0","18","1","50","3","354","53","DUPLICATE","117","11","0","0","0","0","11","15","154"
"PROVISIONAL BALLOT","2","0","0","0","0","0","1","0","3","2","MAIL VERIFICATION (NVRA)","2","0","0","0","0","0","0","0","2"
"IN PERSON","9","1","0","0","1","0","0","0","11","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","242","17","1","0","17","0","71","1","349","35","MOVED OUT OF STATE","245","41","1","0","0","0","52","23","362"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","1","OTHER","47","8","0","0","1","0","5","5","66"
"OTHER MEANS","49","2","0","0","0","0","6","0","57","84","VOTER REQUEST","1","1","0","0","0","0","0","0","2"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","57","6","0","0","0","0","4","6","73"
"SOCIAL SERVICES","1","0","0","0","0","0","0","0","1","17","","","","","","","","","",""
"VOLUNTEER","23","5","0","0","1","0","6","0","35","0","","","","","","","","","",""
"TOTAL","662","64","2","0","41","1","164","5","939","208","TOTAL","780","125","3","0","2","1","134","67","1,112"
