"Howard","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","1","BOARD ACTION","1","0","0","0","0","0","0","0","1"
"BY MAIL","50","26","0","0","3","2","23","0","104","60","COUNTY TRANSFER - OUT","88","48","0","0","3","1","32","2","174"
"DESIGNATED STATE AGENCIES","4","2","0","0","0","0","0","0","6","2","CRIMINAL CONVICTION","5","1","0","0","1","0","0","0","7"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","3","2","0","0","0","0","2","0","7"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","4","DUPLICATE","29","19","0","0","0","0","22","0","70"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","1","MAIL VERIFICATION (NVRA)","75","37","1","0","1","1","45","1","161"
"IN PERSON","2","2","0","0","0","0","1","0","5","1","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","155","80","3","0","23","3","62","9","335","38","MOVED OUT OF STATE","25","14","0","0","1","0","11","0","51"
"NVRA BY MAIL","3","2","0","0","1","0","0","0","6","1","OTHER","9","2","0","0","0","0","7","0","18"
"OTHER MEANS","425","235","3","1","52","3","173","16","908","298","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","45","18","0","0","1","0","11","1","76"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","1","","","","","","","","","",""
"TOTAL","639","347","6","1","79","8","259","25","1,364","407","TOTAL","280","141","1","0","7","2","130","4","565"
