"Cecil","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","0","0","0","0","0","0","0","1","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","43","34","0","0","1","0","15","1","94","0","COUNTY TRANSFER - OUT","23","14","0","0","0","0","12","0","49"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","1","0","1"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","18","10","0","0","0","0","2","1","31"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","1","2","0","0","0","0","3","0","6"
"PROVISIONAL BALLOT","0","0","0","0","0","0","1","0","1","1","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","0","0","0","0","0","0","0","0","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","61","68","0","0","1","0","40","5","175","22","MOVED OUT OF STATE","21","18","1","0","0","0","8","1","49"
"NVRA BY MAIL","1","1","0","0","0","0","0","0","2","0","OTHER","5","7","0","0","0","0","3","1","16"
"OTHER MEANS","0","1","0","0","0","0","1","0","2","0","VOTER REQUEST","1","0","0","0","0","0","1","0","2"
"RECRUITING","","","","","","","","","0","","CONFIRMATION MAIL","","","","","","","","","0"
"SOCIAL SERVICES","","","","","","","","","0","","","","","","","","","","",""
"VOLUNTEER","","","","","","","","","0","","","","","","","","","","",""
"TOTAL","106","104","0","0","2","0","57","6","275","23","TOTAL","69","51","1","0","0","0","30","3","154"
