"Montgomery","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","2","0","0","0","0","0","0","0","2","7","BOARD ACTION","1","0","0","0","0","0","0","0","1"
"BY MAIL","213","87","2","0","5","0","118","6","431","21","COUNTY TRANSFER - OUT","277","155","6","0","1","0","138","3","580"
"DESIGNATED STATE AGENCIES","2","0","0","0","0","0","1","0","3","4","CRIMINAL CONVICTION","0","1","0","0","0","0","0","0","1"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","2","DEATH NOTICE","57","27","0","0","0","0","18","0","102"
"FROM ANOTHER BOARD","1","0","0","0","0","0","0","0","1","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","72","18","1","0","0","1","19","0","111","1,114","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","6","2","0","0","0","0","7","0","15","2","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","124","24","3","0","2","0","55","7","215","62","MOVED OUT OF STATE","158","75","0","0","0","0","65","4","302"
"NVRA BY MAIL","1","0","0","0","0","0","0","0","1","0","OTHER","6","0","0","0","0","0","2","0","8"
"OTHER MEANS","48","20","2","0","0","0","11","3","84","231","VOTER REQUEST","15","9","0","0","0","0","6","0","30"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","178","74","1","0","0","0","85","0","338"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","4","1","0","0","0","0","5","0","10","0","","","","","","","","","",""
"TOTAL","473","152","8","0","7","1","216","16","873","1,443","TOTAL","692","341","7","0","1","0","314","7","1,362"
