"Calvert","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","12","14","0","0","0","0","7","2","35","0","COUNTY TRANSFER - OUT","37","42","0","0","0","0","36","2","117"
"DESIGNATED STATE AGENCIES","1","0","0","0","0","0","0","0","1","0","CRIMINAL CONVICTION","1","2","0","0","0","0","2","0","5"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","18","7","0","0","0","0","1","1","27"
"FROM ANOTHER BOARD","4","1","0","0","0","0","1","0","6","0","DUPLICATE","0","1","0","0","0","0","0","0","1"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","1","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","10","3","0","0","0","0","0","1","14","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","38","43","2","0","2","0","38","0","123","21","MOVED OUT OF STATE","24","39","0","0","0","0","11","2","76"
"NVRA BY MAIL","0","1","0","0","0","0","1","0","2","0","OTHER","0","0","0","0","0","0","0","0","0"
"OTHER MEANS","6","2","1","0","0","0","1","0","10","4","VOTER REQUEST","1","0","0","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","157","166","1","0","0","0","86","2","412"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","71","64","3","0","2","0","48","3","191","26","TOTAL","238","257","1","0","0","0","136","7","639"
