"Prince George's","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","2","0","0","0","0","0","0","3","1","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","154","14","1","0","3","1","35","0","208","10","COUNTY TRANSFER - OUT","248","56","1","1","4","1","41","21","373"
"DESIGNATED STATE AGENCIES","96","7","0","0","2","0","27","1","133","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","369","55","0","0","0","0","9","20","453"
"FROM ANOTHER BOARD","1,110","192","5","0","15","4","342","13","1,681","75","DUPLICATE","16","0","0","0","0","0","2","3","21"
"PROVISIONAL BALLOT","10","1","0","0","0","0","0","0","11","3","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","18","0","0","0","0","0","1","0","19","1","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","776","68","0","0","21","7","225","10","1,107","50","MOVED OUT OF STATE","305","40","1","0","0","2","48","24","420"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","29","1","0","0","0","0","8","0","38"
"OTHER MEANS","226","17","0","0","1","0","38","4","286","10","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","1","0","0","0","0","0","0","0","1","0","","","","","","","","","",""
"VOLUNTEER","8","0","0","0","0","0","3","0","11","0","","","","","","","","","",""
"TOTAL","2,400","301","6","0","42","12","671","28","3,460","150","TOTAL","967","152","2","1","4","3","108","68","1,305"
