"Harford","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","0","0","0","0","0","1","0","2","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","42","37","0","0","6","2","11","0","98","1","COUNTY TRANSFER - OUT","65","72","0","0","1","0","43","3","184"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","1","CRIMINAL CONVICTION","4","6","0","0","0","0","0","0","10"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","40","29","0","0","0","0","6","1","76"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","12","12","0","0","0","1","7","0","32"
"IN PERSON","0","0","0","0","0","0","1","0","1","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","100","62","0","0","18","0","69","1","250","1","MOVED OUT OF STATE","58","62","2","0","2","0","28","1","153"
"NVRA BY MAIL","6","2","0","0","0","0","4","0","12","0","OTHER","3","6","0","0","0","0","2","1","12"
"OTHER MEANS","1","0","0","0","0","0","0","0","1","0","VOTER REQUEST","1","0","0","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","1,132","897","10","0","3","13","536","17","2,608"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","1","5","0","0","0","0","3","0","9","0","","","","","","","","","",""
"TOTAL","151","106","0","0","24","2","89","1","373","3","TOTAL","1,315","1,084","12","0","6","14","622","23","3,076"
