"Baltimore City","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","7","1","0","0","0","0","0","0","8"
"BY MAIL","322","69","1","0","4","3","75","7","481","19","COUNTY TRANSFER - OUT","788","127","2","0","0","2","149","8","1,076"
"DESIGNATED STATE AGENCIES","12","2","0","0","0","0","2","0","16","0","CRIMINAL CONVICTION","40","3","0","0","0","0","9","0","52"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","500","49","0","0","0","1","18","0","568"
"FROM ANOTHER BOARD","26","3","0","0","2","0","4","0","35","0","DUPLICATE","13","1","0","0","0","1","3","0","18"
"PROVISIONAL BALLOT","1","0","0","0","0","0","0","0","1","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","3","0","0","0","0","0","1","0","4","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","433","88","4","0","25","1","119","3","673","149","MOVED OUT OF STATE","77","16","2","0","0","1","25","2","123"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","29","3","0","0","0","0","4","0","36"
"OTHER MEANS","37","8","0","0","0","0","8","0","53","25","VOTER REQUEST","0","0","0","0","0","0","1","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","1","0","0","0","0","0","0","0","1"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","1","","","","","","","","","",""
"TOTAL","834","170","5","0","31","4","209","10","1,263","194","TOTAL","1,455","200","4","0","0","5","209","10","1,883"
