"Prince George's","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","2","0","0","0","0","0","0","0","2","21","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","105","20","0","0","11","1","24","2","163","133","COUNTY TRANSFER - OUT","301","59","3","0","1","0","69","18","451"
"DESIGNATED STATE AGENCIES","33","11","0","0","5","0","11","1","61","0","CRIMINAL CONVICTION","38","4","0","0","0","0","5","0","47"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","48","9","0","0","0","0","2","1","60"
"FROM ANOTHER BOARD","3","0","0","0","0","0","1","1","5","13","DUPLICATE","125","8","0","0","1","0","17","11","162"
"PROVISIONAL BALLOT","1","0","0","0","0","0","0","0","1","8","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","5","0","0","0","0","0","0","0","5","2","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","928","90","2","0","91","6","231","3","1,351","202","MOVED OUT OF STATE","92","16","0","0","1","0","22","8","139"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","1","OTHER","6","3","0","0","0","0","1","2","12"
"OTHER MEANS","17","4","0","0","1","0","4","0","26","641","VOTER REQUEST","2","0","0","0","0","0","1","0","3"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","4","0","0","0","0","0","1","0","5"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","5","","","","","","","","","",""
"VOLUNTEER","1","0","0","0","0","0","1","0","2","0","","","","","","","","","",""
"TOTAL","1,095","125","2","0","108","7","272","7","1,616","1,026","TOTAL","616","99","3","0","3","0","118","40","879"
