"Howard","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","1","0","0","0","0","0","0","1","1","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","54","37","0","1","10","1","27","0","130","22","COUNTY TRANSFER - OUT","113","61","2","0","1","1","31","1","210"
"DESIGNATED STATE AGENCIES","5","0","0","0","1","0","1","0","7","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","89","48","1","0","0","0","14","1","153"
"FROM ANOTHER BOARD","1","0","0","0","0","0","1","0","2","1","DUPLICATE","4","2","0","0","0","0","6","0","12"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","26","16","1","0","1","1","12","0","57"
"IN PERSON","7","4","0","0","0","0","2","0","13","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","196","93","0","2","64","3","83","1","442","43","MOVED OUT OF STATE","23","12","1","0","0","1","9","1","47"
"NVRA BY MAIL","6","1","0","0","0","0","8","0","15","0","OTHER","6","1","0","0","0","0","2","0","9"
"OTHER MEANS","15","6","0","1","1","0","6","0","29","44","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","3","1","0","0","0","0","0","0","4"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","1","","","","","","","","","",""
"VOLUNTEER","20","17","0","0","1","1","14","0","53","0","","","","","","","","","",""
"TOTAL","304","159","0","4","77","5","142","1","692","112","TOTAL","264","141","5","0","2","3","74","3","492"
