"Prince George's","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","1","0","0","0","0","0","0","2","4","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","141","10","0","0","6","0","29","0","186","52","COUNTY TRANSFER - OUT","247","70","1","0","0","1","58","26","403"
"DESIGNATED STATE AGENCIES","20","5","0","0","0","0","10","1","36","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","2","0","0","0","0","0","1","0","3","9","DEATH NOTICE","24","4","0","0","0","0","0","0","28"
"FROM ANOTHER BOARD","182","24","2","0","3","1","34","3","249","73","DUPLICATE","2","0","0","0","0","0","0","1","3"
"PROVISIONAL BALLOT","15","2","0","0","0","0","7","0","24","27","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","8","0","0","0","0","0","1","0","9","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","272","20","0","0","5","4","71","2","374","35","MOVED OUT OF STATE","7","0","0","0","0","0","2","0","9"
"NVRA BY MAIL","0","1","0","0","0","0","0","0","1","13","OTHER","5","0","0","0","0","0","2","1","8"
"OTHER MEANS","198","18","0","0","2","0","36","2","256","357","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","1","0","0","0","1"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","1","","","","","","","","","",""
"VOLUNTEER","3","0","0","0","0","0","0","0","3","0","","","","","","","","","",""
"TOTAL","842","81","2","0","16","5","189","8","1,143","571","TOTAL","285","74","1","0","1","1","62","28","452"
