"Garrett","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","6","5","0","0","0","0","5","0","16","1","COUNTY TRANSFER - OUT","9","16","0","0","0","0","6","0","31"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","1","0","0","0","1","0","0","2","0","DEATH NOTICE","6","13","0","0","0","1","0","0","20"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","1","0","0","0","0","0","0","1","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","16","19","0","0","0","1","6","1","43","5","MOVED OUT OF STATE","3","11","0","0","0","0","1","1","16"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","0","1","0","0","0","0","0","0","1"
"OTHER MEANS","0","0","0","0","0","0","0","0","0","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","1","1","0","0","0","0","0","0","2"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","22","26","0","0","0","2","11","1","62","6","TOTAL","19","42","0","0","0","1","7","1","70"
