"Worcester","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","16","10","1","0","0","0","3","0","30","27","COUNTY TRANSFER - OUT","12","12","0","0","0","1","17","1","43"
"DESIGNATED STATE AGENCIES","1","0","0","0","0","0","0","0","1","0","CRIMINAL CONVICTION","1","0","0","0","0","0","0","0","1"
"ELDERLY / DISABLED","1","0","0","0","0","0","0","0","1","0","DEATH NOTICE","5","5","0","0","0","0","0","0","10"
"FROM ANOTHER BOARD","1","0","0","0","0","0","0","0","1","8","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","1","0","0","0","0","0","0","0","1","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","0","0","0","0","0","0","0","0","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","40","34","0","0","1","1","35","0","111","12","MOVED OUT OF STATE","5","8","0","0","0","0","1","0","14"
"NVRA BY MAIL","1","4","0","0","0","0","1","0","6","0","OTHER","0","2","0","0","0","0","2","0","4"
"OTHER MEANS","0","2","0","0","0","0","2","0","4","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","21","14","0","0","0","1","25","1","62"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","61","50","1","0","1","1","41","0","155","47","TOTAL","44","41","0","0","0","2","45","2","134"
