"Charles","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","4","1","0","0","0","0","0","0","5"
"BY MAIL","30","16","0","0","0","0","9","0","55","28","COUNTY TRANSFER - OUT","38","23","0","0","0","0","13","1","75"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","1","0","0","0","0","0","1"
"ELDERLY / DISABLED","0","0","0","0","0","0","1","0","1","1","DEATH NOTICE","15","5","0","0","0","0","0","0","20"
"FROM ANOTHER BOARD","0","1","0","0","0","0","0","1","2","1","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","3","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","10","3","0","0","0","0","1","0","14","25","MENTAL INCOMPETENCY","1","0","0","0","0","0","0","0","1"
"MOTOR VEHICLE ADMINISTRATION","205","73","0","0","3","0","72","2","355","46","MOVED OUT OF STATE","43","39","0","0","0","0","23","1","106"
"NVRA BY MAIL","2","0","0","0","0","0","0","0","2","0","OTHER","2","3","0","0","0","0","2","0","7"
"OTHER MEANS","6","4","0","0","0","0","3","0","13","1","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","2","2","0","0","0","0","0","0","4"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","253","97","0","0","3","0","86","3","442","105","TOTAL","105","73","1","0","0","0","38","2","219"
