"Cecil","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","28","33","0","0","0","0","17","0","78","58","COUNTY TRANSFER - OUT","19","17","3","0","0","1","14","4","58"
"DESIGNATED STATE AGENCIES","1","0","0","0","0","0","1","0","2","0","CRIMINAL CONVICTION","3","2","0","0","0","0","2","0","7"
"ELDERLY / DISABLED","1","1","0","0","0","0","1","0","3","2","DEATH NOTICE","3","2","0","0","0","0","1","0","6"
"FROM ANOTHER BOARD","7","3","0","0","0","0","2","0","12","0","DUPLICATE","0","3","0","0","0","0","1","0","4"
"PROVISIONAL BALLOT","0","1","0","0","0","0","0","0","1","0","MAIL VERIFICATION (NVRA)","3","3","0","0","0","0","1","0","7"
"IN PERSON","1","1","0","0","0","0","1","0","3","0","MENTAL INCOMPETENCY","1","1","0","0","0","0","0","0","2"
"MOTOR VEHICLE ADMINISTRATION","58","54","0","0","0","1","48","1","162","8","MOVED OUT OF STATE","42","54","1","0","0","0","33","1","131"
"NVRA BY MAIL","1","0","0","0","0","0","0","0","1","1","OTHER","1","0","0","0","0","0","1","0","2"
"OTHER MEANS","4","5","2","0","1","0","3","0","15","136","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","2","4","0","0","0","0","2","0","8"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","101","98","2","0","1","1","73","1","277","205","TOTAL","74","86","4","0","0","1","55","5","225"
