"St. Mary's","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","5","5","0","0","0","0","3","0","13","3","COUNTY TRANSFER - OUT","16","15","0","0","0","1","10","0","42"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","1","0","0","0","0","0","1","0","2"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","26","7","0","0","0","0","1","0","34"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","2","0","0","0","0","0","1","0","3"
"PROVISIONAL BALLOT","0","0","0","0","0","0","1","0","1","0","MAIL VERIFICATION (NVRA)","1","0","0","0","0","0","0","0","1"
"IN PERSON","1","3","0","0","0","0","1","0","5","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","38","25","0","0","11","0","20","0","94","5","MOVED OUT OF STATE","0","1","0","0","0","0","0","0","1"
"NVRA BY MAIL","0","1","0","0","0","0","0","0","1","0","OTHER","0","0","0","0","0","0","0","0","0"
"OTHER MEANS","0","0","0","0","0","0","1","0","1","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","1","0","0","0","0","0","0","0","1","0","CONFIRMATION MAIL","36","26","1","0","0","0","16","1","80"
"SOCIAL SERVICES","0","0","0","0","0","0","1","0","1","0","","","","","","","","","",""
"VOLUNTEER","0","2","0","0","0","0","0","0","2","0","","","","","","","","","",""
"TOTAL","45","36","0","0","11","0","27","0","119","8","TOTAL","82","49","1","0","0","1","29","1","163"
