"Harford","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","24","17","0","0","2","1","8","0","52","3","COUNTY TRANSFER - OUT","64","46","0","1","2","0","27","1","141"
"DESIGNATED STATE AGENCIES","3","1","0","0","0","0","1","0","5","0","CRIMINAL CONVICTION","3","1","0","0","0","0","0","0","4"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","86","48","0","0","1","0","6","0","141"
"FROM ANOTHER BOARD","1","0","0","0","0","0","2","0","3","0","DUPLICATE","3","3","0","0","0","0","1","0","7"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","19","13","0","0","1","0","7","0","40"
"IN PERSON","4","2","0","0","0","0","0","0","6","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","153","141","3","1","33","5","85","3","424","37","MOVED OUT OF STATE","51","67","1","0","3","1","22","0","145"
"NVRA BY MAIL","5","10","0","1","0","0","8","0","24","0","OTHER","2","0","0","0","0","0","1","0","3"
"OTHER MEANS","2","1","0","0","1","0","0","0","4","1","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","41","22","0","0","0","0","18","0","81"
"SOCIAL SERVICES","1","0","0","0","0","0","0","0","1","0","","","","","","","","","",""
"VOLUNTEER","1","9","0","0","2","0","1","0","13","0","","","","","","","","","",""
"TOTAL","194","181","3","2","38","6","105","3","532","41","TOTAL","269","200","1","1","7","1","82","1","562"
