"Montgomery","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","0","0","0","1","0","0","0","2","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","146","52","0","0","22","2","58","2","282","60","COUNTY TRANSFER - OUT","219","80","3","0","4","2","85","1","394"
"DESIGNATED STATE AGENCIES","6","1","0","0","0","0","1","0","8","1","CRIMINAL CONVICTION","9","1","0","0","0","0","2","0","12"
"ELDERLY / DISABLED","1","0","0","0","0","0","0","0","1","0","DEATH NOTICE","373","170","2","0","5","1","81","2","634"
"FROM ANOTHER BOARD","1","0","0","0","0","0","1","0","2","3","DUPLICATE","25","11","1","0","0","0","20","0","57"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","2","0","0","0","0","0","3","0","5"
"IN PERSON","2","0","0","0","0","0","1","0","3","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","731","214","6","2","168","11","455","5","1,592","324","MOVED OUT OF STATE","179","68","0","0","3","1","53","1","305"
"NVRA BY MAIL","14","0","0","0","0","0","5","0","19","3","OTHER","6","1","0","0","0","0","0","0","7"
"OTHER MEANS","5","2","0","0","0","0","1","0","8","26","VOTER REQUEST","0","1","0","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","1,299","556","13","0","13","7","620","10","2,518"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","11","0","0","0","1","0","0","0","12","0","","","","","","","","","",""
"TOTAL","918","269","6","2","192","13","522","7","1,929","417","TOTAL","2,112","888","19","0","25","11","864","14","3,933"
