"Baltimore City","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","3","0","1","0","0","0","1","0","5"
"BY MAIL","153","38","1","0","15","5","52","1","265","58","COUNTY TRANSFER - OUT","496","120","6","0","4","1","89","6","722"
"DESIGNATED STATE AGENCIES","3","0","0","0","0","0","0","0","3","0","CRIMINAL CONVICTION","32","3","0","0","0","0","3","0","38"
"ELDERLY / DISABLED","1","0","0","0","0","0","0","0","1","0","DEATH NOTICE","552","56","0","0","1","0","32","1","642"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","83","4","0","0","0","0","6","0","93"
"PROVISIONAL BALLOT","2","0","0","0","0","0","0","0","2","0","MAIL VERIFICATION (NVRA)","20","2","0","0","0","0","2","0","24"
"IN PERSON","4","1","0","0","0","0","0","0","5","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","565","118","7","1","75","6","152","4","928","210","MOVED OUT OF STATE","97","21","1","0","0","0","33","2","154"
"NVRA BY MAIL","1","0","0","0","0","0","0","0","1","0","OTHER","2","0","0","0","0","0","1","0","3"
"OTHER MEANS","43","2","0","0","1","0","7","0","53","4","VOTER REQUEST","0","0","0","0","1","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","128","16","0","0","3","1","28","1","177"
"SOCIAL SERVICES","6","0","0","0","0","0","3","0","9","2","","","","","","","","","",""
"VOLUNTEER","2","0","0","0","0","0","0","0","2","1","","","","","","","","","",""
"TOTAL","780","159","8","1","91","11","214","5","1,269","275","TOTAL","1,413","222","8","0","9","2","195","10","1,859"
