"Prince George's","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","118","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","62","11","0","0","5","1","18","0","97","113","COUNTY TRANSFER - OUT","331","82","1","0","0","0","68","19","501"
"DESIGNATED STATE AGENCIES","56","12","0","0","6","0","16","0","90","5","CRIMINAL CONVICTION","1","1","0","0","0","0","1","0","3"
"ELDERLY / DISABLED","2","0","0","0","0","0","0","0","2","7","DEATH NOTICE","363","77","0","0","0","0","13","22","475"
"FROM ANOTHER BOARD","7","3","0","0","0","0","1","0","11","80","DUPLICATE","73","10","0","0","0","0","6","15","104"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","47","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","4","1","0","0","1","0","0","0","6","10","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","1,059","119","4","0","81","6","276","5","1,550","697","MOVED OUT OF STATE","108","30","0","0","0","1","13","12","164"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","2","OTHER","3","1","0","0","0","0","3","1","8"
"OTHER MEANS","91","3","0","0","1","0","21","1","117","6,826","VOTER REQUEST","1","1","0","0","0","0","0","0","2"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","76","","","","","","","","","",""
"VOLUNTEER","1","0","0","0","1","0","0","0","2","0","","","","","","","","","",""
"TOTAL","1,282","149","4","0","95","7","332","6","1,875","7,981","TOTAL","880","202","1","0","0","1","104","69","1,257"
