"Prince George's","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","20","BOARD ACTION","1","2","0","0","0","0","0","1","4"
"BY MAIL","75","13","1","0","4","2","26","0","121","67","COUNTY TRANSFER - OUT","291","61","0","0","1","1","57","19","430"
"DESIGNATED STATE AGENCIES","42","4","0","0","2","0","16","0","64","1","CRIMINAL CONVICTION","9","3","0","0","0","0","4","0","16"
"ELDERLY / DISABLED","3","0","0","0","0","0","4","0","7","1","DEATH NOTICE","19","5","0","0","0","0","1","3","28"
"FROM ANOTHER BOARD","6","2","0","0","0","0","2","0","10","56","DUPLICATE","191","19","0","0","0","0","12","27","249"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","9","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","2","0","0","0","0","0","1","0","3","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","404","55","3","1","40","3","118","2","626","1,560","MOVED OUT OF STATE","76","16","2","0","0","1","20","4","119"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","5","OTHER","3","0","0","0","0","0","1","0","4"
"OTHER MEANS","15","6","0","0","0","0","5","0","26","6,856","VOTER REQUEST","1","0","0","0","0","0","1","0","2"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","90","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","547","80","4","1","46","5","172","2","857","8,665","TOTAL","591","106","2","0","1","2","96","54","852"
