"Caroline","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","0","0","0","0","0","0","2","0","2","2","COUNTY TRANSFER - OUT","10","5","0","0","0","0","5","0","20"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","2","1","0","0","0","0","0","0","3"
"ELDERLY / DISABLED","0","2","0","0","0","0","0","0","2","0","DEATH NOTICE","4","2","0","0","0","0","1","0","7"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","0","0","0","0","0","1","0","1"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","1","0","0","0","0","0","0","1"
"IN PERSON","1","0","0","0","0","0","0","0","1","1","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","11","16","1","0","0","1","11","0","40","14","MOVED OUT OF STATE","1","4","0","0","0","0","0","0","5"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","0","0","0","0","1","0","0","0","1"
"OTHER MEANS","0","1","0","0","0","0","0","0","1","5","VOTER REQUEST","0","0","0","0","0","0","1","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","79","85","0","0","0","1","44","4","213"
"SOCIAL SERVICES","5","0","0","0","0","0","2","0","7","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","17","19","1","0","0","1","15","0","53","22","TOTAL","96","98","0","0","1","1","52","4","252"
