"Harford","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","0","0","0","0","0","0","0","1","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","12","6","0","0","3","0","3","0","24","0","COUNTY TRANSFER - OUT","323","266","3","0","3","4","140","5","744"
"DESIGNATED STATE AGENCIES","3","0","0","0","0","0","0","0","3","0","CRIMINAL CONVICTION","3","2","0","0","1","0","0","0","6"
"ELDERLY / DISABLED","1","2","0","0","0","0","0","0","3","0","DEATH NOTICE","40","28","0","0","0","0","10","0","78"
"FROM ANOTHER BOARD","2","3","0","0","0","0","1","0","6","0","DUPLICATE","9","8","0","0","0","0","3","0","20"
"PROVISIONAL BALLOT","0","0","0","0","1","0","1","1","3","0","MAIL VERIFICATION (NVRA)","26","17","0","0","1","0","14","0","58"
"IN PERSON","0","0","0","0","0","0","1","0","1","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","122","130","0","1","37","4","85","2","381","16","MOVED OUT OF STATE","12","27","0","0","0","0","13","0","52"
"NVRA BY MAIL","2","2","0","0","0","1","3","0","8","0","OTHER","3","1","0","0","0","0","0","0","4"
"OTHER MEANS","3","0","0","0","1","0","0","0","4","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","19","7","0","0","1","0","8","1","36"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","1","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","146","143","0","1","42","5","94","3","434","17","TOTAL","435","356","3","0","6","4","188","6","998"
