"Calvert","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","5","15","0","0","0","0","4","0","24","0","COUNTY TRANSFER - OUT","19","21","2","0","0","0","18","2","62"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","3","0","3"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","14","5","0","0","0","0","1","0","20"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","1","1","0","0","0","0","0","0","2","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","63","58","1","0","18","0","48","0","188","22","MOVED OUT OF STATE","6","10","0","0","0","0","5","0","21"
"NVRA BY MAIL","1","4","0","0","0","0","0","0","5","1","OTHER","2","0","0","0","0","0","0","0","2"
"OTHER MEANS","0","0","0","0","0","0","0","0","0","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","1","0","0","0","0","0","0","13","14"
"SOCIAL SERVICES","1","0","0","0","0","0","0","0","1","0","","","","","","","","","",""
"VOLUNTEER","1","0","0","0","0","0","0","0","1","0","","","","","","","","","",""
"TOTAL","72","78","1","0","18","0","52","0","221","23","TOTAL","42","36","2","0","0","0","27","15","122"
