"SUMMARY","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","2","1","0","0","0","0","0","4","1,151","BOARD ACTION","3","1","0","0","0","0","0","0","4"
"BY MAIL","832","397","7","0","0","9","328","9","1,582","2,710","COUNTY TRANSFER - OUT","1,960","902","15","0","23","12","625","50","3,587"
"DESIGNATED STATE AGENCIES","91","20","0","0","4","0","24","2","141","28","CRIMINAL CONVICTION","99","26","0","0","1","0","39","2","167"
"ELDERLY / DISABLED","3","1","0","0","0","0","0","0","4","96","DEATH NOTICE","295","171","1","0","6","0","36","3","512"
"FROM ANOTHER BOARD","35","10","0","0","1","1","8","0","55","381","DUPLICATE","29","7","0","0","3","0","13","0","52"
"PROVISIONAL BALLOT","7","0","0","0","0","0","0","0","7","572","MAIL VERIFICATION (NVRA)","522","370","6","0","8","6","274","13","1,199"
"IN PERSON","36","21","0","0","2","0","14","2","75","468","MENTAL INCOMPETENCY","2","0","0","0","0","0","0","0","2"
"MOTOR VEHICLE ADMINISTRATION","3,966","1,798","29","7","658","53","1,800","33","8,344","6,422","MOVED OUT OF STATE","738","447","2","0","17","5","317","21","1,547"
"NVRA BY MAIL","94","62","1","0","16","2","47","0","222","154","OTHER","34","11","0","0","3","2","15","0","65"
"OTHER MEANS","78","26","0","1","6","1","33","1","146","19,268","VOTER REQUEST","6","4","0","0","0","1","5","5","21"
"RECRUITING","0","0","0","0","0","0","0","1","1","0","CONFIRMATION MAIL","1,330","805","10","0","14","10","497","128","2,794"
"SOCIAL SERVICES","14","4","0","0","1","0","6","1","26","122","","","","","","","","","",""
"VOLUNTEER","21","17","0","0","2","0","2","0","42","104","","","","","","","","","",""
"TOTAL","5,178","2,358","38","8","690","66","2,262","49","10,649","31,476","TOTAL","5,018","2,744","34","0","75","36","1,821","222","9,950"
