"St. Mary's","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","15","13","0","0","0","0","8","0","36","3","COUNTY TRANSFER - OUT","14","22","0","0","0","0","17","1","54"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","1","1","0","0","0","0","0","0","2"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","34","13","0","0","0","0","4","0","51"
"FROM ANOTHER BOARD","0","1","0","0","0","0","1","0","2","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","91","118","1","0","0","1","82","7","300"
"IN PERSON","0","2","0","0","0","0","0","0","2","1","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","80","95","0","0","12","1","78","6","272","48","MOVED OUT OF STATE","18","19","0","0","1","0","13","0","51"
"NVRA BY MAIL","2","6","0","0","0","0","2","0","10","1","OTHER","0","0","0","0","0","0","0","0","0"
"OTHER MEANS","0","0","0","0","0","0","0","0","0","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","1","1","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","0","0","0","0","0","0","0","1","1","0","","","","","","","","","",""
"VOLUNTEER","0","2","0","0","0","0","0","0","2","0","","","","","","","","","",""
"TOTAL","97","119","0","0","12","1","89","8","326","53","TOTAL","158","173","1","0","1","1","116","8","458"
