"Anne Arundel","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","191","93","4","0","14","5","69","4","380","29","COUNTY TRANSFER - OUT","180","125","2","0","3","1","95","1","407"
"DESIGNATED STATE AGENCIES","1","1","0","0","0","0","2","0","4","1","CRIMINAL CONVICTION","6","4","0","0","0","0","1","0","11"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","5","6","0","0","0","0","2","0","13"
"FROM ANOTHER BOARD","7","3","0","0","0","0","2","0","12","4","DUPLICATE","2","3","0","0","0","0","4","0","9"
"PROVISIONAL BALLOT","1","0","0","0","0","0","0","0","1","0","MAIL VERIFICATION (NVRA)","1","0","0","0","0","0","0","0","1"
"IN PERSON","1","2","0","0","1","0","0","0","4","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","351","257","5","0","6","7","277","1","904","100","MOVED OUT OF STATE","44","51","0","0","6","0","31","0","132"
"NVRA BY MAIL","13","13","0","0","0","1","8","0","35","4","OTHER","2","0","0","0","0","0","0","0","2"
"OTHER MEANS","8","4","0","0","0","0","2","0","14","10","VOTER REQUEST","1","0","0","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","219","178","1","0","9","0","109","2","518"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","2","1","0","0","0","0","0","0","3","0","","","","","","","","","",""
"TOTAL","575","374","9","0","21","13","360","5","1,357","148","TOTAL","460","367","3","0","18","1","242","3","1,094"
