"Washington","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","24","9","0","0","1","1","5","0","40","5","COUNTY TRANSFER - OUT","33","10","0","0","3","0","7","0","53"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","47","25","0","0","0","0","9","0","81"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","2","1","0","0","0","0","0","0","3","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","51","58","0","0","4","1","61","0","175","29","MOVED OUT OF STATE","3","5","0","0","1","0","1","0","10"
"NVRA BY MAIL","4","2","0","0","3","0","2","0","11","0","OTHER","1","2","0","0","0","0","1","0","4"
"OTHER MEANS","10","25","0","0","0","0","23","0","58","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","30","15","2","0","1","1","11","1","61"
"SOCIAL SERVICES","3","0","0","0","0","0","2","0","5","0","","","","","","","","","",""
"VOLUNTEER","0","2","0","0","0","0","0","0","2","0","","","","","","","","","",""
"TOTAL","94","97","0","0","8","2","93","0","294","34","TOTAL","114","57","2","0","5","1","29","1","209"
